z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,engine_temp,vibration,oil_pressure,rpm,battery_voltage,reconstruction_error,is_anomalous,diagnosis,diagnosis_text,severity
0.23411049,-0.15413304,-0.38978875,-1.2850716,0.20979404,0.1143895,0.5064866,0.3385808,0.21473685,0.3989398,0.2153587,0.16870904,-0.3544531,-1.1133854,-0.1278289,0.16035874,0.49843085,0.27671275,0.41039556,0.21131311,-0.5501511,-0.89253145,-0.041318804,-1.2768824,-0.20674682,-0.38645804,0.17567787,1.4815418,-0.57699764,0.87254244,0.90673095,0.40377176,97.83201555962997,3.725149582949587,63.63000018667808,1279.1431073069523,13.512367392079776,0.000411726,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.5825266,-0.52815956,0.47141325,-1.7809772,-1.7075921,-1.579776,-0.5111337,0.512206,0.023135375,-0.2964833,0.62285304,0.79895043,0.3100556,-0.9141066,0.0497895,0.32322314,1.4346755,0.12460177,0.8929316,1.3584559,-1.2930396,-0.404809,-1.611824,-2.2532027,-1.7800299,0.18464325,0.18153813,3.5955806,-0.50430447,2.1469035,2.0153317,0.8537331,74.32652578956268,3.0463777941848464,32.24451052376316,1097.4744135824185,14.439399068203237,0.0011280456,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.73636794,-0.43042713,-0.85193306,-1.6055248,-1.0045024,-1.1875291,1.9647006,1.2686332,0.34505638,-1.2305617,2.5721989,-1.8794409,0.010949202,-0.9354649,-0.40077105,1.5301933,-0.044056762,0.6595364,1.8472316,2.0441496,-1.7258683,-0.52308553,-1.3821722,-4.433354,-1.6633596,0.60188943,0.45709568,3.9477766,-1.8408015,0.29838023,0.50491816,0.10204126,72.79970935389292,-0.587215087162837,78.2179908758324,1048.3839412991051,11.555554568065505,0.00035403387,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.16363955,-0.12545708,-1.6825304,-2.1497092,0.36577865,0.9233238,1.5231303,1.0136472,0.6903362,1.3169074,0.9947394,0.9017187,-0.91587865,-1.9282347,0.4043197,1.2672377,-0.007324949,-0.1836364,0.55061007,0.29746613,-0.80939704,-2.2546678,0.38868237,-0.9062659,0.7737313,-1.1404204,-0.760156,1.8713707,-0.74467975,1.6732999,2.5409014,-0.16998163,109.62049349516052,1.9532294287700669,68.14073293217001,1950.580739929953,13.613273397559366,0.00036719552,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.9654457,0.80118,-1.92748,-4.428921,1.8908162,1.2924404,2.13998,0.7813063,-1.2154218,-0.16219822,1.2985922,1.3351294,0.8789629,-2.5709064,1.5829124,1.5241804,-0.77417976,2.8575146,2.1614552,0.3993168,-0.88725066,-0.04285108,1.0015185,-2.301206,-0.14034766,-1.8462126,0.4287733,2.637601,-1.670317,1.7235848,1.1172522,0.57601404,108.7723492656815,11.706761869184422,66.96516870223363,1498.595293413029,12.17772643613355,0.0022796155,1,overheating,Engine overheating: extreme temperature (>105°C) with high vibration,high
-0.005249068,-0.46357286,-0.06712564,-1.9535408,0.11325637,-0.13721555,0.8321307,0.70985734,-0.41425,-0.37803942,0.9841118,-0.9152058,0.07254271,-1.3578377,-0.9382681,0.10193382,1.1427212,1.5480723,0.985135,0.9639684,-0.79806143,-0.22703528,-0.86903226,-3.7677245,-1.5857248,0.120063394,1.1955824,3.4299996,-1.3048863,0.7566024,0.3026817,1.1869905,85.03258543140137,4.349623679974677,81.97872710337309,632.8052804375089,13.012444284326715,0.0005232474,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.1884614,-0.062794834,-1.1266068,-2.776579,1.2660762,1.4701527,1.666564,1.1375679,-0.45729858,0.41326177,1.1600032,-0.023750663,-0.15963548,-2.0769072,-0.42654637,0.4065016,0.039357964,2.31177,0.7576643,0.383716,-0.31397155,-0.92201465,0.68889546,-2.7469432,-0.14105847,-0.5255927,0.9047179,2.5343902,-1.1838996,1.1607671,1.0622227,1.0148469,102.41933886086125,7.503936176761738,98.4945837228033,1202.7910401135769,12.837535535489105,0.00029354525,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.35423446,0.1701182,-1.569205,-2.3588336,0.7067267,0.8643108,1.4102232,0.8570028,0.12800613,0.84642494,0.87874794,1.0225734,-0.35323828,-1.6816592,0.77392787,1.1058793,-0.33890408,0.46901867,0.88930416,0.21862905,-0.6745773,-1.3828433,0.5376034,-0.83075696,0.6446028,-1.2840478,-0.43137172,1.4828744,-0.7470106,1.411553,1.8634391,-0.04383675,107.82503274548765,4.961534534380816,65.3597507412229,1826.1948835275584,13.219118676894372,7.449117e-05,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.7299801,0.24721761,-1.2273169,-2.6733418,1.1283801,-0.81371653,1.6744161,-0.25365162,0.44873828,-0.18483114,0.3766886,-0.7343461,-0.2527706,-2.4828725,0.41879368,1.1873853,0.71668714,0.017177705,1.825674,0.47747332,-1.6264629,-1.1814274,-0.5303811,-3.1043704,-0.7654776,-0.8906956,-0.14179483,3.0588768,-1.8530496,0.5641724,0.31001902,0.14337635,109.46194828890438,0.4071698940427236,47.76567526554353,1021.3193009244068,12.56037861345826,0.00017167299,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.4658843,0.39397687,-1.0583969,-3.9619184,1.7967535,0.46893996,1.9150347,0.3181805,-1.365635,-0.8661547,0.96851444,-0.054898366,1.1017978,-2.4311717,0.58887905,0.8875893,0.26861078,2.9965546,2.3455477,0.5816049,-0.9364043,0.5665062,0.10910336,-3.9534786,-1.4551744,-1.0402582,1.24798,3.6448178,-2.0016577,1.031529,-0.17596564,1.1947002,100.06162640954342,9.663129895380324,71.28399633846404,732.2662513628978,12.013370821078627,0.0002672588,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
0.19181734,0.36579555,-1.1928723,-2.672176,-0.3335547,-0.88835716,0.96950644,0.58074135,-0.9961826,-1.0219202,1.1210974,1.4525828,1.4365228,-0.63952726,2.202775,1.4735622,-1.0692062,0.9973968,2.315402,1.3196988,-1.2453797,0.64908266,-0.02889254,-1.2439214,-0.73792565,-1.1811612,-0.58791566,2.0303543,-0.4527784,1.7223989,1.2705609,-0.18447053,85.53232297963409,8.945876908298818,25.76918468347896,1660.5494643959482,12.507708103327342,0.00020401397,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-1.3581015,-0.4673857,-0.80156213,-1.4414195,-0.6869005,0.48868507,1.2192217,1.828474,-0.5047008,-0.5167793,2.0050726,-0.03563854,0.30397147,-0.34891215,-0.07200922,0.5949185,-0.68840903,1.9329721,0.77161884,1.231574,-0.32415122,0.019116037,-0.13067585,-2.3104205,-0.45364216,0.29077023,0.76438344,2.0080843,-0.5343291,1.1531543,1.2566612,0.73967695,74.44529016874243,7.748589791636061,92.10165485807832,1448.515690476838,12.555452716780769,0.0009552248,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.9848353,1.9209067,-3.0400417,-11.248408,3.7353666,1.2066523,2.7014852,0.19356132,-4.3010683,-1.1587846,1.1172582,6.0749583,3.7144194,-5.7155466,4.9945874,2.3702943,0.34906337,6.188903,5.451558,0.7896141,-1.8557681,1.3586446,1.6596699,-5.0188327,-2.0548606,-4.9967794,1.1193428,7.3919654,-2.8709028,6.1063824,3.8915365,2.412271,123.54628310500954,24.94323272319841,9.618810449057008,1398.620208078068,12.876483046222962,0.009725615,1,overheating,Engine overheating: extreme temperature (>105°C) with high vibration,critical
1.3705745,-0.07991721,0.19302231,-2.5524905,0.18343928,-0.7887483,0.10369143,0.03841224,-0.6809625,-0.2522493,-0.0048160404,0.37693688,0.5135116,-1.7803191,-0.063657,-0.019571837,1.8208268,1.0332382,1.245604,0.5625807,-0.9706989,-0.09678002,-0.81748766,-3.01738,-1.6913192,-0.42842036,0.95749676,3.495829,-1.1905634,1.6462135,0.8843707,1.4029822,91.65126849964264,5.523309808486846,46.27391665413016,674.9876023926498,13.951735464846015,0.0004494981,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.7518556,-0.24259937,-0.46168977,-2.6407688,0.76501036,0.5284553,1.2034053,0.79473317,-1.1832432,-0.6712389,1.2099918,-0.23926201,0.7846039,-1.378159,-0.2559453,0.17204836,0.2554553,2.690343,1.4442343,0.7483135,-0.47696412,0.459327,-0.08669457,-3.4026918,-1.3605149,-0.2564007,1.4329611,3.0097408,-1.2526686,0.984028,0.15649495,1.3740529,86.92473934570343,9.334417867750094,85.02538239340952,796.3713469282251,12.595918141956211,0.0003075363,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
0.5987316,-0.37359464,-0.7622734,-1.9072708,0.1698432,0.68760985,0.83719337,0.5766792,0.7513501,1.4206588,0.1934281,0.5662936,-1.1671175,-2.068535,-0.41535822,0.40463102,1.122438,-0.16343898,0.19047165,0.23077334,-0.8258252,-2.2169726,0.008877169,-1.6304908,0.051830232,-0.66450804,-0.14060262,2.5651827,-0.86152714,1.782065,2.3050225,0.56355697,107.5440300726166,0.8681586083129043,67.40560763748925,1470.5443974402651,14.34940928597886,0.0006011156,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.1101227,-0.6327897,0.64872795,-1.6260499,-1.3451097,-1.0854948,-0.41230112,0.7366586,-0.2130714,-0.26848397,0.6656089,0.32055995,0.25639915,-0.87819517,-0.5321869,0.10192461,1.5524342,0.6710802,0.71818423,1.2020242,-0.94960916,-0.23816946,-1.4471087,-2.6448967,-1.7705259,0.2874482,0.76897216,3.4156609,-0.6589187,1.737574,1.5294226,1.2192868,74.04606200826119,4.014112377932023,52.16626778754487,891.140144884076,14.24865285382321,0.0005088824,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.31757697,-0.22778846,-0.38510805,-0.81581694,-0.43156543,-0.6406958,0.56497586,0.40428954,0.5339774,-0.020728916,0.63569844,-0.3876272,-0.31876287,-0.81911767,-0.06470464,0.53844655,0.4021743,-0.33397272,0.58665836,0.6587837,-0.8754952,-0.92052644,-0.52376777,-1.4773657,-0.43149996,-0.0017632991,-0.12825423,1.584634,-0.6782507,0.4880955,0.7790977,-0.06300991,90.5245625743564,1.2288420407789191,57.54801317968301,1306.4258288897518,13.140848400649832,0.00019583586,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.83067644,-0.64005816,-0.4282015,-0.75653285,-1.3587825,-0.20202488,1.0709913,1.7282531,0.23964001,-0.35333997,1.990905,-0.6895414,-0.23309478,-0.28476822,-0.51966846,0.73696166,-0.072261825,0.814903,0.5184892,1.4392926,-0.7700646,-0.6116268,-0.78066653,-2.5054088,-0.7016391,0.6579534,0.492748,2.268793,-0.6965483,0.7836245,1.2662748,0.4128628,71.29299619773498,2.537867873820649,87.9606029916154,1362.538851213284,12.723474925597191,0.0005777295,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.1810695,-0.34610486,0.16231866,-1.2990866,-0.62911326,-1.0439461,0.11038454,0.12268664,0.31820312,-0.07803823,0.29104185,-0.18339022,-0.19908436,-1.2061342,-0.27890784,0.25118995,1.3580848,-0.16546485,0.7377395,0.74780977,-1.1081117,-0.7643935,-1.109187,-2.2250903,-1.2401642,0.053119414,0.20569617,2.7157068,-0.9310708,1.057111,0.9711407,0.580572,88.46963155891106,1.2399021195862248,47.23819835479392,997.1300963438268,13.800317080077535,0.00016634134,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.9805169,-0.31495127,-1.7032763,-1.501783,-1.2224761,0.482642,2.064864,2.4162765,-0.25883225,-0.6112846,2.9917927,-0.023860576,0.3151043,-0.2555912,0.7695503,1.6920371,-1.5733539,1.5266246,1.1614635,1.6647877,-0.7261458,-0.23077422,-0.08126584,-2.129865,0.13059235,0.11951432,0.05307862,2.049838,-0.6447823,1.2390288,1.9163755,0.034098115,72.53662256686613,6.436881382280082,89.9147696581229,1927.01114560138,11.884123356317046,0.00058075,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
0.38605765,-0.06988691,-0.7917098,-2.2040105,-1.3004316,-1.0557634,0.37482184,0.9839063,-0.75892293,-0.84000885,1.3037599,1.7679291,1.2719367,-0.1557143,1.7884713,1.1731334,-0.7787125,0.6578507,1.6174824,1.5377223,-0.9906465,0.34879538,-0.38693565,-0.97933185,-0.90094006,-0.66492933,-0.76088464,2.1808882,0.13895373,2.2642925,2.1761913,-0.10298217,75.56691496228714,8.411842019295666,26.979930185130254,1779.6783561016514,13.222491608873703,0.00018056852,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-0.686995,-0.6401356,-0.40746683,-0.79961634,-1.3538265,0.20035246,0.5932991,1.8056343,0.14893818,0.022220947,1.5909985,0.40985966,-0.11834508,-0.17946985,-0.19363698,0.47892278,-0.19306886,0.8339856,0.0282522,1.1669929,-0.21151586,-0.69304675,-0.3824017,-1.3926136,-0.23747224,0.43990284,0.247495,1.6923194,-0.087342076,1.4503304,2.023362,0.5060892,74.51148600059045,5.097147145588373,82.72706024952508,1611.1262195370457,13.4243052385167,0.0001104249,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.38568676,-0.64658684,-0.13444352,-2.026777,0.22545776,0.29736984,0.77719903,0.7894406,0.31179473,0.5787626,0.6628245,-0.90940124,-0.83995014,-2.0344121,-1.5615175,-0.16900334,1.7962217,0.91101986,0.35032412,0.67429173,-0.7817174,-1.4502066,-0.8126559,-3.8643308,-1.1803766,0.059336543,1.0512114,3.7387443,-1.3568587,1.1368188,1.1915029,1.3383789,95.86662190459136,1.1149065946683234,88.06929847536095,708.8102039978713,13.837559588352134,0.0002787972,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.7023196,1.2032782,-1.2781514,-8.38919,2.967658,0.59990966,1.354595,-0.355628,-3.090566,-0.39847165,-0.22832724,4.082355,2.422168,-4.8517275,2.5275054,0.7411987,1.8580847,4.417278,3.6334307,0.1999194,-1.3443121,0.69423705,0.7993506,-4.4860554,-2.121079,-3.2459683,1.5969411,6.2700047,-2.3968184,4.5516906,2.4789343,2.6550508,117.39007751648566,18.10090344348201,25.60011562926467,748.2018452120192,13.93787254634698,0.0065171784,1,overheating,Engine overheating: extreme temperature (>105°C) with high vibration,critical
-0.26925695,0.23894484,-0.88994086,-1.8187655,0.36394656,-0.34268695,1.0926404,0.33798826,-0.42396104,-0.6514557,0.7558335,-0.07309575,0.60704136,-1.00753,0.8735581,0.9827204,-0.45566586,0.90831614,1.6065745,0.70942277,-0.91940945,0.16192126,-0.070360824,-1.681581,-0.49394533,-0.5724318,0.08230804,1.6041958,-0.9657759,0.43785834,0.10467544,0.060235247,92.82737223853997,5.967670311075071,54.162989108022536,1289.6970784199214,12.255916521915328,0.0003829399,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.7540115,0.3779664,-0.46297848,-3.5025299,1.1356432,-0.60219556,0.67555016,-0.5352369,-0.51634085,0.0061188294,-0.51948893,0.79063654,0.3584296,-2.754651,0.6480847,0.34852722,1.7349346,0.7673732,1.7273546,0.21893921,-1.3253984,-0.52741456,-0.451221,-2.8516977,-1.390481,-1.285918,0.40677005,3.5880613,-1.5353253,1.8442402,0.9584709,1.088994,108.16226316644868,4.749125349188359,32.9590609234166,825.1899055252262,13.805569877968386,0.00014934331,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.91724634,-0.40998673,-1.0724007,-1.2742065,-0.92563725,0.598408,0.91895944,1.7715532,0.14131413,0.33540264,1.5731269,1.1047531,-0.012683015,-0.45902002,0.5095613,0.7017509,-0.6755808,0.7108845,0.11919826,0.9749739,-0.046495266,-0.9533038,0.18620268,-0.6610691,0.40852648,-0.15218925,-0.2887694,1.3889426,0.03546828,1.8312604,2.539806,0.101494625,84.38285304756702,6.312916908447233,76.76801079625213,1968.9155673406656,13.432546872167888,0.00016116006,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
0.5043182,-0.32913637,0.032422014,-1.409561,-0.5250301,-1.0155663,0.5846837,0.45793676,-0.08709537,-0.6351735,0.8665298,-0.88594204,0.15858743,-0.9508437,-0.46310422,0.46038127,0.926343,0.56645143,1.175147,1.1174058,-1.0842625,-0.19560844,-1.1324337,-3.0790148,-1.623299,0.27648243,0.5994786,2.9210756,-1.2595792,0.5519298,0.26242366,0.5418988,81.44552518540405,2.321276402684895,61.51541291674548,821.7297699725893,12.935837604722373,0.00034017628,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.16162452,0.016420245,-0.8975998,-1.8127949,0.8176145,0.4008242,1.122892,0.45279068,0.19226812,0.45192963,0.4567037,-0.13083117,-0.4286692,-1.6262467,-0.13633136,0.4330278,0.29618895,0.5943545,0.69846267,0.17050116,-0.62754077,-1.177888,0.15535498,-1.7830305,-0.025496777,-0.5945598,0.17863253,1.7120868,-0.9264468,0.725677,0.7904423,0.3647911,104.35897851204908,3.5541166007435936,72.10037259102455,1282.4342337605642,13.105987800790237,0.00027161182,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.6726423,0.04349059,-0.12741515,-2.257599,-0.47201225,-1.093351,0.22540152,0.38557738,-1.0820135,-1.0637618,0.60389674,0.9152287,1.2922632,-0.69380033,0.8694743,0.5552052,0.21025199,1.2161489,1.7818627,1.1093051,-0.9038116,0.8206193,-0.548949,-1.9815687,-1.59172,-0.43073928,0.31405395,2.5362175,-0.61205465,1.614183,0.88859683,0.6299347,79.06072649667348,8.573783668281859,35.984470403944,1109.2199599658418,13.15425401502258,0.0007062212,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.6023943,-0.13840264,-0.5729806,-2.7329617,-0.07883574,0.21860135,0.3520172,0.13304609,0.4237512,1.2620668,-0.24861091,1.8041228,-0.6852676,-2.3793666,0.47676268,0.5198176,1.4522443,-0.2845992,0.6647348,0.3582169,-1.1007123,-1.7445135,-0.262469,-1.3181338,-0.43365595,-1.3150516,-0.5689512,3.173464,-0.6137538,2.792215,2.851647,0.6840247,107.75095375452264,2.707204700836072,37.0141073661524,1496.0393226365743,14.927197399937604,0.00015498357,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.487645,-0.11516917,0.31504494,-2.422296,-1.2612443,-2.30656,0.1661326,0.24088149,-0.8394208,-1.4869498,0.93299353,0.13929576,1.3666606,-0.88657606,0.54493594,0.8442394,1.0155568,0.72693294,2.362675,1.7779664,-1.6207044,0.73458296,-1.6142968,-3.4865696,-2.745888,0.08277006,0.4551417,4.080608,-1.3499023,1.5664499,0.78356385,0.71232677,70.65161910369989,4.858609312204454,23.91056989900208,780.2242247051641,13.12217112356852,0.0008019305,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.620746,0.5663518,-0.89111316,-3.6181386,1.4529644,0.5183595,0.969639,-0.052588597,-0.8500314,0.14685896,-0.13447303,1.5199175,0.5522558,-2.3470361,1.0578856,0.49908954,0.59253347,1.6065019,1.5603492,0.014232043,-0.8124119,-0.2598063,0.38835186,-1.8066453,-0.57369,-1.6186016,0.42163557,2.4682112,-1.1318035,1.8170894,1.08161,0.8363293,109.21191754911,8.73498117176889,46.93722984206469,1202.1082808025303,13.40603334124296,0.00047933147,0,overheating,Engine overheating: extreme temperature (>105°C) with high vibration,normal
-0.012457963,-0.43507993,0.14747316,-1.5603712,-0.9203063,-0.603847,0.27678028,0.9794482,-0.7317979,-0.83716726,1.1827022,-0.020586578,0.72998714,-0.3689087,-0.24213153,0.30125773,0.35069218,1.4902241,1.150793,1.2803631,-0.66140026,0.49285647,-0.8672143,-2.662652,-1.5940703,0.25484177,0.8985471,2.6476784,-0.7324372,1.1421125,0.76293105,0.9533338,70.72952865673732,7.0305200732253,65.2149462289882,984.0978919550898,13.099427633105805,0.0006820435,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.6057519,0.020930648,-2.5954993,-2.3282654,0.7205598,0.7509823,2.837955,1.4583384,0.7917827,0.44745043,2.2912648,-0.89641976,-0.84170836,-2.1242642,0.26243863,2.1255207,-0.9183055,0.4088373,1.270873,0.7814154,-1.1953416,-2.2196145,0.27736348,-2.483692,0.8756615,-0.76626647,-0.5110034,2.385044,-1.4666435,0.62072074,1.5437376,-0.39269656,105.83275283284662,0.3573662054228421,89.10919966802211,1843.7513745839324,11.8303959157592,5.833667e-05,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.24787763,-0.26895294,-0.47613275,-2.1267262,0.29547238,-0.6751592,1.3669242,0.42678738,0.13747053,-0.57851934,1.0179025,-1.61329,-0.16111606,-1.8263952,-0.80837023,0.7293126,1.1105179,0.7660585,1.4891706,1.0489262,-1.3028077,-0.6528086,-1.1635991,-4.311258,-1.6461743,0.053589903,0.7091989,3.8307877,-1.8978914,0.33056062,0.06478179,0.6718637,91.72187885968864,0.7157952881993199,73.41954080892664,657.0964496028729,12.486431608401034,0.00020069063,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.14655505,-0.059039026,-1.7219886,-2.022236,0.3188714,0.18610856,1.5826297,0.6347483,0.84627706,0.9032522,0.9626248,0.455663,-0.7865168,-1.921485,0.72042096,1.6167026,-0.0046765916,-0.72996277,0.9228434,0.39604884,-1.2461755,-2.170727,0.0698113,-1.0235469,0.57760894,-1.1853437,-1.0143887,1.8676407,-0.8934035,1.3185258,1.9887309,-0.49219894,109.11377133542642,0.2392125133887874,54.76094299529664,1878.750195605921,13.233138716330384,0.00044079818,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.6895283,-0.49593538,-1.172347,-1.3578283,-1.0766413,0.7235192,1.5125657,2.3120558,-0.2623325,-0.25417086,2.4459188,0.25083795,0.14525644,-0.28427258,0.17095697,0.97013867,-1.0185108,1.6949283,0.5556465,1.3691325,-0.30438408,-0.38330773,-0.008490674,-1.9588379,0.035063528,0.28905287,0.3725428,1.8714029,-0.37446588,1.4340277,1.982405,0.46337947,73.78814878283481,7.186684438115255,96.01171142952856,1766.7449097536307,12.55708930911525,0.0006847811,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-0.18905279,-0.24436465,-0.3453225,-1.4598577,0.2866922,0.13690993,0.7853864,0.60408247,-0.10672577,-0.026623093,0.6243067,-0.5121284,-0.14005747,-1.1356962,-0.5086209,0.15474921,0.5199071,0.9888335,0.66626126,0.49792755,-0.53263414,-0.4548971,-0.30109847,-2.3113565,-0.65339077,-0.11689957,0.6422495,1.9897529,-0.87867755,0.58433497,0.41452235,0.7164872,92.36368088073586,4.485935069495903,77.12656005020928,1016.699352364286,13.009280543701598,0.00028728493,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.0646956,-0.14636652,-1.8805983,-2.0908854,0.7507889,1.1986518,2.0555096,1.3001804,0.808113,1.0088885,1.4698702,-0.38462377,-1.1242564,-2.060006,-0.39700836,1.1307987,-0.18829848,0.54039466,0.45398208,0.44427335,-0.6498618,-2.3931093,0.49943405,-2.0952618,0.73606676,-0.6069472,-0.15604979,2.1450593,-1.11538,1.013275,1.8834327,0.091196954,108.41959549688475,1.45538056764653,94.06970917915426,1705.1355432585024,12.917089764704109,4.1473973e-05,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.1531566,0.95963,-1.2344766,-9.023269,3.0163946,1.0635422,1.393011,0.26170784,-3.7322428,-0.60742265,0.3537879,4.423761,2.8646412,-4.7741714,2.258661,0.4055614,1.8347198,5.614779,3.6493716,0.36107287,-0.97503036,0.98427045,0.99414736,-5.2604055,-2.463646,-3.0383306,2.3085608,6.9798374,-2.4319866,5.0803432,2.9348836,3.2956026,109.72094675660064,21.63682757187049,42.01739053871788,643.5267458698703,14.084006368682838,0.007817664,1,overheating,Engine overheating: extreme temperature (>105°C) with high vibration,critical
-0.6322861,0.40992075,-2.2157428,-2.5385964,0.068312965,-0.5080809,2.0199754,1.0003535,-0.17482238,-0.6361868,1.7726581,0.47526047,0.7461991,-1.1579254,2.244934,2.492948,-1.526667,0.2227099,2.3340075,1.1796172,-1.617233,-0.33643836,0.05992641,-1.2605556,0.2306247,-1.3323543,-0.96691406,1.7411287,-0.994229,0.92098504,1.2033219,-0.83051395,95.45510898167136,4.66193199118285,40.674406258108654,1953.2370624172725,11.684278022184506,0.0003496396,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.74017024,0.45209658,-1.196805,-2.552963,0.33313844,-1.4212004,1.3865608,-0.25724167,-0.08272142,-0.9011169,0.62995315,0.1918413,0.71872836,-1.4549294,1.7655437,1.6481023,-0.24821308,-0.04868746,2.397235,1.0397404,-1.8179828,-0.13517098,-0.4446457,-1.9308488,-0.90823835,-1.0700419,-0.5781834,2.364853,-1.345034,0.7403327,0.36254767,-0.41946554,97.8679502550909,3.270190270193695,23.383801120564566,1337.4018026752324,12.240390848005296,0.00033028654,0,low_oil,Low oil pressure: pressure drop combined with rising temperature,normal
-0.6710853,1.0685503,-1.9532644,-6.7455816,3.069834,1.6985086,2.6324892,0.532667,-2.4138153,-0.58573544,1.2911401,2.005003,1.7004266,-3.891501,1.8355184,1.3630109,0.07444273,4.8427615,3.0941608,0.29913852,-1.0364232,0.5944284,1.1960266,-4.2967806,-1.2280645,-2.3681288,1.5638006,4.6830635,-2.58721,2.7173715,1.1086477,1.7338923,113.36006885707454,16.449100878970388,69.77026832267937,1024.3208928766255,12.135011380477335,0.009823233,1,overheating,Engine overheating: extreme temperature (>105°C) with high vibration,critical
1.2387376,0.26190817,-0.28035894,-2.8209915,0.33534336,-0.68670154,0.21409127,-0.08187519,-0.82299054,-0.3738114,-0.10800777,1.3830324,0.8415892,-1.6257066,0.96121025,0.34410602,0.8489604,0.92890584,1.5423605,0.52578044,-0.89513636,0.16352275,-0.286981,-1.7127066,-1.2057323,-1.0295888,0.16424666,2.6845677,-0.71698487,1.9575593,1.2119135,0.8007547,94.64198640682288,7.612131776895632,29.68607453642156,1108.5248754473355,13.735105573384391,0.00027682623,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.2573247,-0.034734096,-0.22828592,-2.160504,0.0677172,-1.485784,0.9622809,-0.17112128,0.07344514,-0.6968505,0.4056802,-1.0266804,0.13460883,-1.848574,-0.14010778,0.7443652,1.3804411,0.108313486,1.7782985,0.9245401,-1.5661974,-0.47082394,-1.2942964,-3.744777,-1.8480971,-0.109332755,0.34950587,3.6741424,-1.8960149,0.5868734,0.10610918,0.52570426,93.45725288894204,0.3958756819736501,44.29547791095072,692.3328492920747,12.864940238504008,0.00090630644,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.8378263,0.23889016,-2.2175794,-2.3182137,0.5864938,0.41588533,1.9625119,1.0986177,0.23275909,0.361665,1.5151379,0.44814035,-0.17973368,-1.6245277,1.2996131,1.978193,-0.9620545,0.19512221,1.3712426,0.5587112,-1.0706844,-1.3518811,0.39207035,-1.0267385,0.84757954,-1.2735522,-0.79686457,1.4807371,-0.93090105,0.96640295,1.5730228,-0.53099287,105.33946317118706,3.656069111757832,62.3366068457018,1985.8573980452825,12.346545655829257,0.00014164443,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.54633224,-0.62337023,0.5229248,-2.4548955,-0.7315936,-0.52724385,-0.13036239,0.9998946,-1.0710671,-0.63629454,1.0011601,0.45701993,0.8591113,-0.9763796,-0.6609684,-0.13624148,1.4066086,2.0351648,1.0985941,1.2275671,-0.6532036,0.4034032,-1.1016518,-3.4837635,-2.1294596,0.062268265,1.5237985,3.862014,-0.86815786,1.9415617,1.3255745,1.8554746,71.76224218298397,8.457232655857329,66.69175720747006,654.9530637865706,13.927258870352036,0.00064030546,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
